0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1512605,0,0,0,0,0,0,1.0458015,0,0,0,0,0,0,0,1.3047619,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0873016,0,0,0,0,0,0,1.2017545,1.1048387,0,0,1.4123712,1.1610169,0,0,1.096,0,0,0,0,0,0,0,1.1416667,0,0,0,0,0,0,0,0,0,0,0,1.3564357,1.2685184,0,0,0,0,0,0,0,0,0,0,1.0538461,0,0,0,1.1709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86708862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0.88387096,0.9513889,0,0,0,0,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0.88961041,0,0,0,0,0,0,0,0,0,0,0,1.0458015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93835622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.96478868,0,0,0.96478868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85625005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87820506,0.96478868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0148149,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0620155,0,0,0,0.99275357,0,0,0,0,0,0,0,0,0,0,1.0148149,0,0,0.87261146,0.93835622,0,0,0,0,0,0,0,0,0,0.92567569,0,0,0,0,0,0,0,0,0,0,0,0,0.88387096,0,0,0,0,0,0,0,0,0,0,0,1.0300752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9319728,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0,0,0,0,0,0,0.95804197,0,0,0.95804197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8509317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86163521,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0378788,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88387096,0,0,0.87820506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0.92567569,0,0.9319728,0,0,0,0,0,0,0,0.88961041,0,0,0,0,0.94482756,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0,0,0.92567569,0,0.90131575,0,0,0,0,0,0,0,1.0148149,0,0,0.77840906,0,0.87820506,0,0,0,1,1.0223881,0.75690609,0,0,0,0,0,1.1709402,0,0,0.9319728,0,0,0,0.96478868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0148149,0,1.1610169,0,0,0,0,1.0873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95804197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9072848,0,0,0,0,1.0148149,0,0,0,0,0,0,0,0,0.79651165,1.1048387,0,0,0,0,0,0,0,0,0,0,0.9513889,0,0.9072848,0,0,0,0.92567569,0,0,0,0,0,0,0,0,0,0.88387096,0,0,0.87261146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0148149,0,0,0.92567569,0,0.91333336,0,0,0,0,0,0,0,0.86708862,0,0,0,0,0.9319728,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0.91946304,0,0.88961041,0,0,0,0,0,0,0,1.0073529,0,0,0.77401125,0,0.87820506,0,0,0,0.98561156,0.99275357,0.74456519,0,0,0,0,0,1.1709402,0,0,0.91946304,0,0,0,0.95804197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,1.1416667,0,0,0,0,1.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9513889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88961041,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0.78735638,1.0620155,0,0,0,0,0,0,0,0,0,0,0.93835622,0,0.90131575,0,0,0,1.8266667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77840906,0,0,0,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0.8509317,0,0,0,0,0,0.96478868,0,0,0,0,0,0,0,0.9319728,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0.9319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94482756,0.9072848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1322314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77401125,0,0,0,0,0,0,0.99275357,0,0,0,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0.84049076,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0.92567569,0,0,0,0,0,0,0,0.97163117,0,0,0,0,0,0.91333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91333336,0.88961041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0,0,0,0,0,1.1138211,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0458015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2342342,0,0,0,0,0,1.2454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4421053,0,1.5930233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0,0,0,0.84567899,0,0,0,0,0,0,0,0,0,1.0538461,1.0620155,0,0,0.87820506,0.9072848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91946304,0,0,0,1.0073529,0,0,0.85625005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.80588233,0,0,0,0,0,0,0,0.92567569,0,0,0,0,0.96478868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95804197,0,0,0,0,0,0,0,0,0.83536589,0,0,0,0,0,0,0,0,0,1.0458015,1.0538461,0,0,0.86708862,0.8954249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99275357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9072848,0,0,0,1,0,0,0.8509317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0.80588233,0,0,0,0,0,0,0,0.91333336,0,0,0,0,0.9513889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1138211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1512605,1.2342342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2568808,0,0,0,0,0,0,1.1810344,0,1.3173077,1.1048387,1.0620155,0,0,1.3431373,0,0,0,1.1512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1913043,0,0,0,0,0,0,0,1.2342342,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0.97857147,0.9513889,0,0,0,0.88387096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9513889,0,0,0,0.90131575,0,0.8954249,0,0,0,0,0,0,0,0.8954249,0,1.0223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0.91946304,0.88387096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85625005,0,0,0,0,1.1322314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80116963,0,0,0,0,0,0,0,0,0,0.97163117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0.9513889,0.94482756,0,0,0,0.87261146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93835622,0,0,0,0.8954249,0,0.88961041,0,0,0,0,0,0,0,0.8954249,0,0.97857147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99275357,0,0,0,0,0,0,0,0,0.91333336,0.87820506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8509317,0,0,0,0,1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78735638,0,0,0,0,0,0,0,0,0,0.92567569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2342342,0,0,0,1.3173077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1322314,0,0,0,0,1.2017545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1709402,0,0,0,1.1048387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1709402,0,0,1.1512605,0,0,0,0,0,0,1.2924528,0,0,0,0,0,0,1.5930233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1810344,0,0,0,0,0,0,0,1.1322314,0,0,1.1512605,0,0,0,0,1.2017545,0,0,0,0,0,0,1.0787401,0,0,0,0,0,0,0,0,0,0,0,0,1.2123893,0,0,0,0,0,0,0,1.1229508,0,0,0,0,1.3047619,0,0,0,1.0538461,0,0,1.1138211,0,0,0,0,0,0,0,0,1.096,0,0,0,0,0,0,1.4421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1810344,0,0,0,0,1.0873016,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2342342,0,0,0,0,0,0,0,1.0458015,0,0,0,0,0,0,1.2232143,0,0,0,0,0,0,0,0,0,0,0,1.3564357,0,0,0,0,0,0,0,0,0,1.1709402,0,0,0,1.4421053,0,0,0,0,0,0,0,1.2232143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0300752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94482756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3431373,0,0,0,1.1512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3047619,0,0,0,0,0,0,0,1.1048387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0,0,0,0.84567899,0,0,1.0300752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77840906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96478868,0,0,0,0,0.91946304,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0538461,0.85625005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98561156,0,0,0,0,0,0,0,0,0,0,1.0148149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95804197,0,0,0,0,0,0,0,0,0.83536589,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77401125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95804197,0,0,0,0,0.91333336,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0300752,0.8509317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0300752,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91333336,0,0,0.88387096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93835622,0,0,0,0,0.88961041,0,0,0,0,0,0,1.1048387,0,0,0,0,0,0,0,0,0,0,0,0,0.88387096,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0,1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95804197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99275357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8954249,0,0,0.86708862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9319728,0,0,0,0,0.88387096,0,0,0,0,0,0,1.0787401,0,0,0,0,0,0,0,0,0,0,0,0,0.87820506,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,1.0787401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0073529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
